ntw,fdr,solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,err_max_1,err_max_2,err_max_3,err_avg_1,err_avg_2,err_avg_3,pbase
1,1,0.06826519966125488,118,OPTIMAL,31.87233550661701,rwlav,10.0,LD3F,0.0004741269703252282,0.00042448494859970154,0.0003978518954954602,0.00045152568172983517,0.00041730455384023985,0.000265151030164103,1000.0
1,2,0.019095897674560547,67,OPTIMAL,18.438051868949685,rwlav,10.0,LD3F,0.00046679139509331335,0.00042706784726131986,0.00040363068726700924,0.00041578679569984355,0.0004168288426756524,0.0002791728654357546,1000.0
1,1,0.6859350204467773,118,LOCALLY_SOLVED,12.646114072311207,rwlav,10.0,rIVR,0.0024236416264920013,0.0005186273185411316,0.0004005591178481982,0.0023469310140825255,0.000427554988722926,0.0003948977957066611,1000.0
1,2,0.13616299629211426,67,LOCALLY_SOLVED,7.001864493421437,rwlav,10.0,rIVR,0.0023860042103676093,0.00048800864110698505,0.0004088141238907106,0.0023387458423703264,0.00041791598568321917,0.0003969576351885937,1000.0
