ntw,fdr,solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,linear_solver,tol,err_max,err_avg,seed
1,1,0.08697104454040527,118,OPTIMAL,105.91393325546241,wls,100.0,LD3F,gurobi,1.0e-5,0.004109743142223676,0.003241306886338596,1
1,2,0.022291898727416992,67,OPTIMAL,69.87623496119565,wls,100.0,LD3F,gurobi,1.0e-5,0.004094147875168153,0.003189401305458454,1
1,3,0.04474997520446777,82,OPTIMAL,79.75251294834466,wls,100.0,LD3F,gurobi,1.0e-5,0.004098484266720659,0.003272020622786727,1
1,4,0.13366103172302246,157,OPTIMAL,135.88245969427282,wls,100.0,LD3F,gurobi,1.0e-5,0.004095469695267306,0.0032519224085194825,1
2,1,0.335939884185791,364,OPTIMAL,286.5967596951467,wls,100.0,LD3F,gurobi,1.0e-5,0.0041109883220404875,0.0032800623231629407,1
2,2,0.33193492889404297,283,OPTIMAL,236.0877854600689,wls,100.0,LD3F,gurobi,1.0e-5,0.004120105702854593,0.0032574511427879804,1
2,3,0.195936918258667,232,OPTIMAL,190.60133765403657,wls,100.0,LD3F,gurobi,1.0e-5,0.004113119643379015,0.003259183194776554,1
2,4,0.20301103591918945,247,OPTIMAL,192.3652367182022,wls,100.0,LD3F,gurobi,1.0e-5,0.004162652413877366,0.003281785718063724,1
2,5,0.015633106231689453,53,OPTIMAL,57.900623587517366,wls,100.0,LD3F,gurobi,1.0e-5,0.004092897206460222,0.0032405926582694364,1
3,1,0.1656510829925537,191,OPTIMAL,163.34306123449227,wls,100.0,LD3F,gurobi,1.0e-5,0.004142909444954768,0.0032637420024795682,1
3,2,0.09673905372619629,141,OPTIMAL,125.78998780272036,wls,100.0,LD3F,gurobi,1.0e-5,0.004160488244931537,0.003256745557564707,1
3,3,0.20087790489196777,208,OPTIMAL,174.29068116953488,wls,100.0,LD3F,gurobi,1.0e-5,0.004308996990136871,0.0032903746322537463,1
3,4,0.04188990592956543,79,OPTIMAL,80.43511262128064,wls,100.0,LD3F,gurobi,1.0e-5,0.004161685802865689,0.0032163321962615644,1
3,5,0.018123149871826172,44,OPTIMAL,53.823107305122996,wls,100.0,LD3F,gurobi,1.0e-5,0.004114996078969035,0.003253525244260872,1
3,6,0.0704641342163086,103,OPTIMAL,98.83513123340713,wls,100.0,LD3F,gurobi,1.0e-5,0.004099125684438487,0.0032254360492172257,1
4,1,0.019870996475219727,54,OPTIMAL,58.50196286651568,wls,100.0,LD3F,gurobi,1.0e-5,0.004104719255340505,0.0032195112110665366,1
4,2,0.013547897338867188,36,OPTIMAL,47.22984802114057,wls,100.0,LD3F,gurobi,1.0e-5,0.004092031418155395,0.0031333991145773214,1
4,3,0.012067079544067383,40,OPTIMAL,48.92515900124478,wls,100.0,LD3F,gurobi,1.0e-5,0.004615546984275021,0.0032127248753711923,1
4,4,0.15621113777160645,180,OPTIMAL,149.86300295790778,wls,100.0,LD3F,gurobi,1.0e-5,0.004092884963378118,0.0032641941637244717,1
4,5,0.01710200309753418,45,OPTIMAL,54.375718556513846,wls,100.0,LD3F,gurobi,1.0e-5,0.004099324685567174,0.0031280007818681667,1
4,6,0.024976015090942383,60,OPTIMAL,60.6982946446402,wls,100.0,LD3F,gurobi,1.0e-5,0.004092447293599921,0.0031976388565366585,1
5,1,0.002398967742919922,12,OPTIMAL,30.916436230821887,wls,100.0,LD3F,gurobi,1.0e-5,0.004090986162399002,0.0028277029912220056,1
5,2,0.015521049499511719,40,OPTIMAL,52.05787905766587,wls,100.0,LD3F,gurobi,1.0e-5,0.0040912883235479924,0.00313741056793935,1
5,3,0.3105809688568115,317,OPTIMAL,253.55763055575372,wls,100.0,LD3F,gurobi,1.0e-5,0.004199697655701717,0.0032940120116689594,1
5,4,0.024265050888061523,65,OPTIMAL,68.59856990830619,wls,100.0,LD3F,gurobi,1.0e-5,0.004093399060821401,0.00318678026924468,1
5,5,0.06320691108703613,104,OPTIMAL,96.40678868172922,wls,100.0,LD3F,gurobi,1.0e-5,0.004107784189204322,0.0032169823147663625,1
5,6,0.01350712776184082,38,OPTIMAL,49.480541224159005,wls,100.0,LD3F,gurobi,1.0e-5,0.004102653413902035,0.0031419126488171608,1
5,7,0.01937103271484375,48,OPTIMAL,58.02611414064323,wls,100.0,LD3F,gurobi,1.0e-5,0.004092673168692329,0.0031694129940291107,1
5,8,0.04470396041870117,84,OPTIMAL,81.14423661942311,wls,100.0,LD3F,gurobi,1.0e-5,0.00412417403759191,0.003214976630958445,1
6,1,0.21737122535705566,201,OPTIMAL,197.56513880011025,wls,100.0,LD3F,gurobi,1.0e-5,0.0042092459547309335,0.0032832560941984936,1
6,2,0.049449920654296875,89,OPTIMAL,104.48319415432822,wls,100.0,LD3F,gurobi,1.0e-5,0.004178125431602897,0.003227787252459979,1
