ntw,fdr,solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,linear_solver,tol,err_max,err_avg,seed
1,1,0.8757169246673584,118,LOCALLY_SOLVED,93.22667285137416,wls,100.0,rACP,ma27,1.0e-5,0.0040910026624623175,0.003295436591956464,1
1,2,0.2882990837097168,67,LOCALLY_SOLVED,57.72324517487654,wls,100.0,rACP,ma27,1.0e-5,0.004090995433205125,0.0032954378091353894,1
1,3,0.7062990665435791,82,LOCALLY_SOLVED,69.5383909709695,wls,100.0,rACP,ma27,1.0e-5,0.004175606261642706,0.003304679564600749,1
1,4,1.3977999687194824,157,LOCALLY_SOLVED,122.81292683180052,wls,100.0,rACP,ma27,1.0e-5,0.004091003362519441,0.0032954368754509063,1
2,1,4.0774171352386475,364,LOCALLY_SOLVED,270.7446625002582,wls,100.0,rACP,ma27,1.0e-5,0.004090996283918624,0.0032954363269298605,1
2,2,3.4814319610595703,283,LOCALLY_SOLVED,221.92513938569854,wls,100.0,rACP,ma27,1.0e-5,0.004091089707347173,0.003295434983715809,1
2,3,2.729964017868042,232,LOCALLY_SOLVED,177.546151327857,wls,100.0,rACP,ma27,1.0e-5,0.004091023501166413,0.003295436037431405,1
2,4,12.528429985046387,247,LOCALLY_SOLVED,181.97932645714818,wls,100.0,rACP,ma27,1.0e-5,0.004091010559396091,0.003295435887973909,1
2,5,0.22879815101623535,53,LOCALLY_SOLVED,45.886761046134325,wls,100.0,rACP,ma27,1.0e-5,0.0040909923959076,0.003295435824011717,1
3,1,1.364428997039795,191,LOCALLY_SOLVED,150.91999250076674,wls,100.0,rACP,ma27,1.0e-5,0.004090992460897169,0.0032954365368283948,1
3,2,0.9381818771362305,141,LOCALLY_SOLVED,112.45742731654721,wls,100.0,rACP,ma27,1.0e-5,0.004090995905883021,0.003295435989061212,1
3,3,1.508301019668579,208,LOCALLY_SOLVED,159.7940120231996,wls,100.0,rACP,ma27,1.0e-5,0.004091008818265518,0.0032954362243574806,1
3,4,0.3441641330718994,79,LOCALLY_SOLVED,68.07918969832342,wls,100.0,rACP,ma27,1.0e-5,0.004090994628213496,0.0032954365034106293,1
3,5,0.15500211715698242,44,LOCALLY_SOLVED,42.9284586753471,wls,100.0,rACP,ma27,1.0e-5,0.00409099327279594,0.0032954361851271485,1
3,6,0.5844478607177734,103,LOCALLY_SOLVED,84.35132950468856,wls,100.0,rACP,ma27,1.0e-5,0.0040909997370990325,0.00329543624516966,1
4,1,0.1807880401611328,54,LOCALLY_SOLVED,47.368173447721894,wls,100.0,rACP,ma27,1.0e-5,0.004090995339306236,0.003295436597446418,1
4,2,0.12359213829040527,36,LOCALLY_SOLVED,35.53288380691498,wls,100.0,rACP,ma27,1.0e-5,0.004090991443977066,0.003295437056185259,1
4,3,0.14671897888183594,40,LOCALLY_SOLVED,37.01154610186391,wls,100.0,rACP,ma27,1.0e-5,0.004090993707515533,0.0032954366791937296,1
4,4,1.1364569664001465,180,LOCALLY_SOLVED,136.12641861807745,wls,100.0,rACP,ma27,1.0e-5,0.004090998080521269,0.0032954363796808923,1
4,5,0.13207292556762695,45,LOCALLY_SOLVED,41.45060522556448,wls,100.0,rACP,ma27,1.0e-5,0.004091006021864407,0.0032954360516544217,1
4,6,0.24649906158447266,60,LOCALLY_SOLVED,48.846733311061456,wls,100.0,rACP,ma27,1.0e-5,0.004090994337932363,0.003295436498886962,1
5,1,0.0518798828125,12,LOCALLY_SOLVED,17.78121645084569,wls,100.0,rACP,ma27,1.0e-5,0.004090988269156881,0.0032954361987104805,1
