solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,err_max_1,err_max_2,err_max_3,err_avg_1,err_avg_2,err_avg_3,n_meas,pbase
0.7317399978637695,118,LOCALLY_SOLVED,126.7716694092958,rwlav,1.0,rIVR,0.0024237653995351494,0.0005188479387514544,0.0004005722698536829,0.0023469444934905784,0.00042757732336358456,0.0003948937555516605,168.0,100.0
0.5172650814056396,118,LOCALLY_SOLVED,81.1280195119156,rwlav,1.0,rIVR,0.002428209510710211,0.0005015330292692521,0.00040397455554064265,0.002340523351230461,0.00042231157070030535,0.0003961014489999238,165.0,100.0
0.4641110897064209,118,LOCALLY_SOLVED,45.43686938526483,rwlav,1.0,rIVR,0.002440601719281066,0.0004990048419950543,0.0004311227336142309,0.0023454493422067463,0.0004246597565090151,0.00039535418987623653,162.0,100.0
0.3940861225128174,118,LOCALLY_SOLVED,1.0047871898039848,rwlav,1.0,rIVR,0.0024087226647966364,0.0004402246066979032,0.00043721152904563354,0.0023387846179698446,0.00041395177337531856,0.00040287688938871733,159.0,100.0
0.3694939613342285,118,LOCALLY_SOLVED,0.6848725344727692,rwlav,1.0,rIVR,0.0023826895997800523,0.00042476963630377895,0.0004255097557415155,0.002338678093667136,0.00041649509794767706,0.00039797511596300055,156.0,100.0
0.3780031204223633,118,LOCALLY_SOLVED,0.56883654303205,rwlav,1.0,rIVR,0.0023813553186948777,0.00042658403362771935,0.00042567144238891963,0.0023363672637985587,0.0004165336420095853,0.000396787149534195,153.0,100.0
0.4168260097503662,118,LOCALLY_SOLVED,0.5110344634599537,rwlav,1.0,rIVR,0.002374841351304724,0.0004276485523073692,0.0004298958329593816,0.0023366675606720996,0.00041657060192007715,0.00039944979410730435,150.0,100.0
0.4016239643096924,118,LOCALLY_SOLVED,0.4980743446082175,rwlav,1.0,rIVR,0.0023774561086853385,0.00042695329617914446,0.00042882759981632823,0.0023379241610155593,0.00041671585962667465,0.0003993441091410438,147.0,100.0
0.47889280319213867,118,LOCALLY_SOLVED,0.4844492083980794,rwlav,1.0,rIVR,0.00237881101019477,0.00042711680354146075,0.0004304925238174384,0.0023387084272817184,0.00041710782934422643,0.00040007027962967443,144.0,100.0
0.4393470287322998,118,LOCALLY_SOLVED,0.2811859212195505,rwlav,1.0,rIVR,0.002396777480413226,0.0004732064209362896,0.0004544565897177666,0.0023404641101554984,0.0004184510728399925,0.00039838137903218645,141.0,100.0
0.46528100967407227,118,LOCALLY_SOLVED,0.20428573031786257,rwlav,1.0,rIVR,0.002378596635118191,0.0004679149564217333,0.0004492119544692308,0.002339555937604666,0.0004181613247062428,0.00039853842403549886,138.0,100.0
0.44637298583984375,118,LOCALLY_SOLVED,0.1724206632902097,rwlav,1.0,rIVR,0.002381628821956694,0.00047171975222704,0.00045279361021299813,0.0023390887554020435,0.00041751472398255204,0.0003976778067477564,135.0,100.0
0.388718843460083,118,LOCALLY_SOLVED,0.15010843295125806,rwlav,1.0,rIVR,0.002387201949586748,0.0004307817199697972,0.00041388361834471254,0.0023393617679022213,0.0004164663342487779,0.0003968075355717479,132.0,100.0
0.44246602058410645,118,LOCALLY_SOLVED,0.1364429435907242,rwlav,1.0,rIVR,0.0023803752396394096,0.00044462061004191256,0.00043034705913580495,0.002339749142678231,0.000417155261579541,0.00039703244759772024,129.0,100.0
0.415942907333374,118,LOCALLY_SOLVED,0.13491522168126605,rwlav,1.0,rIVR,0.002382134904785671,0.000446494962815569,0.0004331502390122477,0.0023397487185807526,0.00041713787736325604,0.0003970596405086903,126.0,100.0
0.6645920276641846,118,LOCALLY_SOLVED,0.12290681751038227,rwlav,1.0,rIVR,0.002391259229356235,0.0004240125968590913,0.0004126952807277373,0.0023380354790022767,0.00041680141312979834,0.00039619962975439655,123.0,100.0
0.5833652019500732,118,LOCALLY_SOLVED,0.08934642628333272,rwlav,1.0,rIVR,0.002392282783702626,0.0004243074171417227,0.0004180961565383168,0.0023385820149512807,0.0004162039418085785,0.0003964084915783747,120.0,100.0
0.5242860317230225,118,LOCALLY_SOLVED,0.08163271855890838,rwlav,1.0,rIVR,0.0023890253571774434,0.0004253006665080328,0.0004397490166554441,0.002337771227817774,0.0004161519516203844,0.0003955751728476516,117.0,100.0
0.6772360801696777,118,LOCALLY_SOLVED,0.0761029422772448,rwlav,1.0,rIVR,0.002368960563613687,0.00042749810576481195,0.00045332605128112213,0.002337553201986893,0.0004159488789895302,0.0003948400811453897,114.0,100.0
0.5262460708618164,118,LOCALLY_SOLVED,0.06668233023564972,rwlav,1.0,rIVR,0.002400368751797055,0.00043578889600692783,0.0004496784106848839,0.002338516826503293,0.0004153982949433277,0.0003952291549405733,111.0,100.0
0.4434502124786377,118,LOCALLY_SOLVED,0.06053608584144879,rwlav,1.0,rIVR,0.0024277650301318676,0.0004533691378563187,0.00047398829008860055,0.0023397761205524517,0.00041501674219623355,0.00039503654366348167,108.0,100.0
0.46629905700683594,118,LOCALLY_SOLVED,0.05573339910532023,rwlav,1.0,rIVR,0.0024192528616926445,0.0004481830031606293,0.0005414446121896344,0.0023393812603957785,0.0004153799516867568,0.000395119384025707,105.0,100.0
0.4716200828552246,118,LOCALLY_SOLVED,0.050203804605832694,rwlav,1.0,rIVR,0.002398400679786805,0.0004344495107162505,0.0005387745594436222,0.002338618431727903,0.0004156317524546279,0.00039531877665756543,102.0,100.0
0.536750078201294,118,LOCALLY_SOLVED,0.04038566760890204,rwlav,1.0,rIVR,0.002400409286193783,0.00043930211219112003,0.000543801768373875,0.002338822903801869,0.0004157844505699232,0.0003957081316846249,99.0,100.0
0.39225196838378906,118,LOCALLY_SOLVED,0.03821834066024921,rwlav,1.0,rIVR,0.0024027872775236325,0.00046546318469409265,0.000539870275156451,0.0023383415112992346,0.0004171185889205053,0.0003968157779034935,96.0,100.0
0.581305980682373,118,LOCALLY_SOLVED,0.034803736688778536,rwlav,1.0,rIVR,0.002507126476437138,0.0004875174898724133,0.0005462463395400352,0.0023395716768382377,0.00041561894031222064,0.00039627347859563366,93.0,100.0
0.6015520095825195,118,LOCALLY_SOLVED,0.028625011663386254,rwlav,1.0,rIVR,0.002400989722030289,0.00048074509638218466,0.0005213493673636993,0.0023374094869919827,0.00041794576343365394,0.00039708021732107993,90.0,100.0
0.5049171447753906,118,LOCALLY_SOLVED,0.01644419821615606,rwlav,1.0,rIVR,0.002491651899259928,0.0004631738304137212,0.0005406294069845163,0.0023388345610474972,0.0004167814410611328,0.0003958772649915487,87.0,100.0
0.49024415016174316,118,LOCALLY_SOLVED,0.015179116583971308,rwlav,1.0,rIVR,0.003215792474738688,0.0006606284479939717,0.000922176781223083,0.002343843068340739,0.00041188952186828917,0.0004001413592733651,84.0,100.0
0.8005709648132324,118,ALMOST_LOCALLY_SOLVED,0.014808105314026137,rwlav,1.0,rIVR,0.009035261434760855,0.005714656765149817,0.01029227770325769,0.0024048759912712885,0.0006147144238747048,0.0006372485632307717,81.0,100.0
0.5642678737640381,118,LOCALLY_SOLVED,0.012476411716386545,rwlav,1.0,rIVR,0.009581254178703036,0.00832909904081447,0.0322375845715106,0.0025234481410461047,0.0005935731366849625,0.0009022589310613556,78.0,100.0
