solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,err_max_1,err_max_2,err_max_3,err_avg_1,err_avg_2,err_avg_3,n_meas,pbase
0.676887035369873,118,LOCALLY_SOLVED,12.677167696699811,rwlav,10.0,rIVR,0.0024237664788264723,0.0005188476074298176,0.0004005738539656356,0.0023469446047515298,0.0004275771559556496,0.000394895344299071,168.0,100.0
0.39257383346557617,118,LOCALLY_SOLVED,8.112802837993408,rwlav,10.0,rIVR,0.0024282093244256675,0.0005015327905266709,0.00040397433803662786,0.0023405231788494194,0.00042231121533710695,0.000396101796082519,165.0,100.0
0.381878137588501,118,LOCALLY_SOLVED,4.543681139462509,rwlav,10.0,rIVR,0.002440606219927144,0.0004990069577173184,0.00043111863054279276,0.002345450853213774,0.00042466046920437917,0.0003953532098749859,162.0,100.0
0.4009439945220947,118,LOCALLY_SOLVED,0.10047820457291246,rwlav,10.0,rIVR,0.002408719569456208,0.0004402300472206022,0.0004372130118288631,0.002338786206376087,0.00041395124297030297,0.0004028771126181767,159.0,100.0
0.474323034286499,118,LOCALLY_SOLVED,0.06848666511309622,rwlav,10.0,rIVR,0.0023826842751155652,0.0004247717018419639,0.000425510382751737,0.0023386771466304516,0.00041649530115597284,0.00039797507656988467,156.0,100.0
0.4407157897949219,118,LOCALLY_SOLVED,0.056883899817814346,rwlav,10.0,rIVR,0.002381356359287601,0.00042658156745556397,0.0004256704519705057,0.0023363673290406734,0.0004165345814048174,0.0003967879841852325,153.0,100.0
0.40411806106567383,118,LOCALLY_SOLVED,0.0511033185512688,rwlav,10.0,rIVR,0.0023748464520252366,0.00042765020942181486,0.00042989631139356277,0.0023366676261810915,0.0004165699818953996,0.0003994498516961034,150.0,100.0
0.4131779670715332,118,LOCALLY_SOLVED,0.049806678133702556,rwlav,10.0,rIVR,0.0023774562816869516,0.0004269556942666508,0.00042882702604485345,0.002337924433119857,0.0004167156827784813,0.0003993439909417658,147.0,100.0
0.3639810085296631,118,LOCALLY_SOLVED,0.048444727777896913,rwlav,10.0,rIVR,0.0023788096911669943,0.00042711911116288803,0.00043049513392801053,0.0023387086822534856,0.00041710795514254736,0.00040006997712720784,144.0,100.0
0.44252490997314453,118,LOCALLY_SOLVED,0.02811861345229148,rwlav,10.0,rIVR,0.002396762116958495,0.0004731865511320432,0.00045442547744189987,0.0023404631097086845,0.00041845070695647693,0.00039838225814984554,141.0,100.0
0.38582897186279297,118,LOCALLY_SOLVED,0.02042846682713263,rwlav,10.0,rIVR,0.0023786162286771884,0.0004679121926813856,0.00044920793758840283,0.002339557148046695,0.0004181593517162172,0.0003985386566947034,138.0,100.0
