form,resc,crit,nobd_obj,nobd_conv,bd_obj,bd_conv,power_base
acr,10,rwlav,12.71866050806607,LOCALLY_SOLVED,43.717023275975116,LOCALLY_SOLVED,1000.0
acp,10,rwlav,12.718338007104165,LOCALLY_SOLVED,43.716662591771495,LOCALLY_SOLVED,1000.0
ivr,10,rwlav,12.718660483473158,LOCALLY_SOLVED,43.71702323193031,LOCALLY_SOLVED,1000.0
acr,10,wls,52.860142105976024,NUMERICAL_ERROR,189.53607081019342,NUMERICAL_ERROR,1000.0
acp,10,wls,3361.724909548197,NUMERICAL_ERROR,3586.9655735435476,NUMERICAL_ERROR,1000.0
ivr,10,wls,116.48657809184134,NUMERICAL_ERROR,169.6584227537762,NUMERICAL_ERROR,1000.0
acr,100,rwls,0.004232097438140833,LOCALLY_SOLVED,0.004467373869260831,LOCALLY_SOLVED,1000.0
acp,100,rwls,0.004232101169649093,LOCALLY_SOLVED,0.004467377514046035,LOCALLY_SOLVED,1000.0
ivr,100,rwls,0.004232097788929862,LOCALLY_SOLVED,0.004467374195380563,LOCALLY_SOLVED,1000.0
acr,100,wlav,2.4670460596704205,LOCALLY_SOLVED,4.376744393297222,LOCALLY_SOLVED,1000.0
acp,100,wlav,1.9968301463295899,LOCALLY_SOLVED,4.3802284726221945,LOCALLY_SOLVED,1000.0
ivr,100,wlav,1.9546642488635273,LOCALLY_SOLVED,4.376744393239498,LOCALLY_SOLVED,1000.0
acr,100,rwlav,1.2725287841371666,LOCALLY_SOLVED,4.372358632079698,LOCALLY_SOLVED,1000.0
acp,100,rwlav,1.2725278627612449,LOCALLY_SOLVED,4.372356969571431,LOCALLY_SOLVED,1000.0
ivr,100,rwlav,1.2725287838805388,LOCALLY_SOLVED,4.372358631305974,LOCALLY_SOLVED,1000.0
acr,100,wls,1.5497334243555083,NUMERICAL_ERROR,1.3344391390835528,NUMERICAL_ERROR,1000.0
acp,100,wls,0.6968749427932055,NUMERICAL_ERROR,5.0656727332968465,NUMERICAL_ERROR,1000.0
ivr,100,wls,1.1904508352804137,NUMERICAL_ERROR,2.174207346706432,NUMERICAL_ERROR,1000.0
acr,1000,rwls,0.0004889648358038731,LOCALLY_SOLVED,0.0004914927975956354,LOCALLY_SOLVED,1000.0
acp,1000,rwls,0.0004889717085082202,LOCALLY_SOLVED,0.0004914997684872253,LOCALLY_SOLVED,1000.0
ivr,1000,rwls,0.00025876369306258,LOCALLY_SOLVED,0.000491492967571459,LOCALLY_SOLVED,1000.0
acr,1000,wlav,0.1282450840393113,LOCALLY_SOLVED,0.43785851406286336,LOCALLY_SOLVED,1000.0
acp,1000,wlav,0.12930404221325983,LOCALLY_SOLVED,0.43822274548047063,LOCALLY_SOLVED,1000.0
ivr,1000,wlav,0.1956585394833936,LOCALLY_SOLVED,0.43774509568987746,LOCALLY_SOLVED,1000.0
acr,1000,rwlav,0.12788185851373482,LOCALLY_SOLVED,0.43777612343968625,LOCALLY_SOLVED,1000.0
acp,1000,rwlav,0.12788508070767463,LOCALLY_SOLVED,0.4377761075413248,LOCALLY_SOLVED,1000.0
ivr,1000,rwlav,0.12753970285318336,LOCALLY_SOLVED,0.43777612511414277,LOCALLY_SOLVED,1000.0
acr,1000,wls,0.0005270184346135088,LOCALLY_SOLVED,0.005280512503014493,LOCALLY_SOLVED,1000.0
acp,1000,wls,0.0003343586929802408,LOCALLY_SOLVED,0.00548436573421077,ALMOST_LOCALLY_SOLVED,1000.0
ivr,1000,wls,0.0005899615998960221,LOCALLY_SOLVED,0.0057604729844720585,NUMERICAL_ERROR,1000.0
acr,10000,rwls,0.6085202691551731,LOCALLY_SOLVED,0.6085536575226825,LOCALLY_SOLVED,1000.0
acp,10000,rwls,0.0005014323885215365,LOCALLY_SOLVED,0.0005037882498079508,LOCALLY_SOLVED,1000.0
ivr,10000,rwls,0.9907115474059915,LOCALLY_SOLVED,0.9907405673763942,LOCALLY_SOLVED,1000.0
acr,10000,wlav,0.01302031553557822,LOCALLY_SOLVED,0.044344759992728744,LOCALLY_SOLVED,1000.0
acp,10000,wlav,0.012964173318026021,LOCALLY_SOLVED,0.04399228224382328,LOCALLY_SOLVED,1000.0
ivr,10000,wlav,0.01866134747095894,LOCALLY_SOLVED,0.044003198291172996,LOCALLY_SOLVED,1000.0
acr,10000,rwlav,0.013217971379502398,LOCALLY_SOLVED,0.04395193062436904,LOCALLY_SOLVED,1000.0
acp,10000,rwlav,0.013224986123390695,LOCALLY_SOLVED,0.04416634573662842,LOCALLY_SOLVED,1000.0
ivr,10000,rwlav,0.013218042585175283,LOCALLY_SOLVED,0.043952363142008635,LOCALLY_SOLVED,1000.0
acr,10000,wls,0.9906852321077921,LOCALLY_SOLVED,0.9908069038275625,LOCALLY_SOLVED,1000.0
acp,10000,wls,0.00024002147168263792,LOCALLY_SOLVED,0.0004174238133064277,LOCALLY_SOLVED,1000.0
ivr,10000,wls,0.9905776502517473,LOCALLY_SOLVED,0.9908117191232273,LOCALLY_SOLVED,1000.0
acr,100000,rwls,0.010470920682429018,LOCALLY_SOLVED,0.010471224135391598,LOCALLY_SOLVED,1000.0
acp,100000,rwls,0.0003317613895576619,LOCALLY_SOLVED,0.00033199616730422677,LOCALLY_SOLVED,1000.0
ivr,100000,rwls,0.010470920270300478,LOCALLY_SOLVED,0.010471224310413415,LOCALLY_SOLVED,1000.0
acr,100000,wlav,0.784652056336619,LOCALLY_SOLVED,0.7876019637144487,LOCALLY_SOLVED,1000.0
acp,100000,wlav,0.0024913983626590644,LOCALLY_SOLVED,0.004580626732509273,LOCALLY_SOLVED,1000.0
ivr,100000,wlav,0.7845431055786416,LOCALLY_SOLVED,0.78749469759906,LOCALLY_SOLVED,1000.0
acr,100000,rwlav,0.784953181019493,LOCALLY_SOLVED,0.787949557124516,LOCALLY_SOLVED,1000.0
acp,100000,rwlav,0.0014885575436582585,LOCALLY_SOLVED,0.004946100926279427,LOCALLY_SOLVED,1000.0
ivr,100000,rwlav,0.7846523246960256,LOCALLY_SOLVED,0.7879533310014876,LOCALLY_SOLVED,1000.0
acr,100000,wls,0.00022815839533884449,LOCALLY_SOLVED,0.00023120644725480773,LOCALLY_SOLVED,1000.0
acp,100000,wls,0.0002279014769603425,LOCALLY_SOLVED,0.00011159836418404383,LOCALLY_SOLVED,1000.0
ivr,100000,wls,0.0005422154020290675,LOCALLY_SOLVED,0.0005452987209281854,LOCALLY_SOLVED,1000.0
