solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,err_max_1,err_max_2,err_max_3,err_avg_1,err_avg_2,err_avg_3,n_meas,pbase
0.387631893157959,118,LOCALLY_SOLVED,0.00040351381132884876,rwlav,100.0,rIVR,0.0024006818746091785,0.00043979339554423014,0.0005438093863181503,0.0023388282414480038,0.0004157789864219247,0.00039571244788299815,99.0,100.0
0.2790498733520508,118,LOCALLY_SOLVED,0.00038184637956116443,rwlav,100.0,rIVR,0.0024027626084943687,0.000465642073125494,0.000539720546371969,0.0023383414559310237,0.0004171192920832499,0.00039681650451651936,96.0,100.0
0.2829310894012451,118,LOCALLY_SOLVED,0.0003476626719572167,rwlav,100.0,rIVR,0.0025064823850862172,0.00048740874528929723,0.0005462171100383273,0.0023395692591156544,0.00041562106777920854,0.00039627497135369204,93.0,100.0
0.3114778995513916,118,LOCALLY_SOLVED,0.0002858023954535622,rwlav,100.0,rIVR,0.0024016443061376513,0.00048133410208794913,0.0005218675255660443,0.0023374077827038315,0.00041795089935865184,0.00039709310774082,90.0,100.0
0.43264293670654297,118,LOCALLY_SOLVED,0.0001637147644989089,rwlav,100.0,rIVR,0.0024934858287719575,0.00046346449834655523,0.0005406225408068899,0.0023388432931727085,0.0004167750949468584,0.00039587261089328845,87.0,100.0
0.37150001525878906,118,LOCALLY_SOLVED,0.00015103608527216426,rwlav,100.0,rIVR,0.003218884359582619,0.000665086308364371,0.0009202302328361611,0.0023438263481634376,0.00041191443694462457,0.00040003080767498186,84.0,100.0
0.3429579734802246,118,LOCALLY_SOLVED,0.00014765631737539276,rwlav,100.0,rIVR,0.008987401209640478,0.005669929123307771,0.010225989437476324,0.002404233053424481,0.0006130900743060319,0.0006343853116036337,81.0,100.0
0.31452298164367676,118,LOCALLY_SOLVED,0.0001243007186876026,rwlav,100.0,rIVR,0.009600933793421307,0.008314225138917442,0.032116849783443646,0.0025235480336941152,0.0005933492236357757,0.0008998204601753369,78.0,100.0
0.40372705459594727,118,LOCALLY_SOLVED,8.586273669609635e-5,rwlav,100.0,rIVR,0.006935816226245395,0.008551407152723067,0.036773156640758975,0.002475898145762829,0.000602649219712243,0.00109277706973657,75.0,100.0
0.4132680892944336,118,LOCALLY_SOLVED,4.1373629318136474e-5,rwlav,100.0,rIVR,0.043926636154550724,0.021482201792355937,0.032557001416876785,0.003693640106227651,0.0009779282215879447,0.0012802050397124334,72.0,100.0
0.361644983291626,118,LOCALLY_SOLVED,4.1626063235884625e-5,rwlav,100.0,rIVR,0.04565227430938579,0.02237458675257531,0.029469817359655037,0.0037383660624050684,0.0009982340559554625,0.0012420260293894416,69.0,100.0
0.3466200828552246,118,LOCALLY_SOLVED,3.476096373063992e-5,rwlav,100.0,rIVR,0.012798537607464855,0.0024562031451640376,0.006906140012977957,0.0026694058883030567,0.0005278355273072402,0.0007282481867395006,66.0,100.0
0.35978198051452637,118,LOCALLY_SOLVED,2.9032649408906234e-5,rwlav,100.0,rIVR,0.01580333794021893,0.0028709429954039134,0.009226469560392525,0.002878983497579143,0.0005689876617277791,0.0007881385430558022,63.0,100.0
0.2929058074951172,118,LOCALLY_SOLVED,2.5436359496000248e-5,rwlav,100.0,rIVR,0.039020464849719216,0.005999276530626041,0.054526077584876154,0.0034323278792814374,0.0009630965439499928,0.0022019665888700786,60.0,100.0
0.37767696380615234,118,LOCALLY_SOLVED,2.3418614738882965e-5,rwlav,100.0,rIVR,0.03441432688972379,0.007332871372459859,0.0529332369892872,0.0032615016669926334,0.000999712267731054,0.002396797763642511,57.0,100.0
0.3403811454772949,118,LOCALLY_SOLVED,2.3371602939043626e-5,rwlav,100.0,rIVR,0.029756293498163444,0.008267094899017113,0.08486109259570074,0.003741209496276815,0.0010523762386283769,0.0037924752248051845,54.0,100.0
0.3459630012512207,118,LOCALLY_SOLVED,2.266564068179019e-5,rwlav,100.0,rIVR,0.010620468824003915,0.003613763687228877,0.009086435715278895,0.002431043046439801,0.000531351245799919,0.000918370944298148,51.0,100.0
0.42143893241882324,118,LOCALLY_SOLVED,2.248941778724032e-5,rwlav,100.0,rIVR,0.01453709684632054,0.01135428533756655,0.006085003044505877,0.0027734476105818755,0.0010072613565146515,0.0008787970543770809,48.0,100.0
0.32897377014160156,118,LOCALLY_SOLVED,1.393806371846844e-5,rwlav,100.0,rIVR,0.017150982334661835,0.018100227698371718,0.007112432832334203,0.0027314611324463383,0.0009274548687388651,0.001165511120053333,45.0,100.0
0.21768689155578613,118,LOCALLY_SOLVED,-3.5404912990748917e-7,rwlav,100.0,rIVR,0.008816539618882624,0.022884358018926187,0.011686430487486188,0.0024511401538931934,0.0016621206660879838,0.001577623659890798,42.0,100.0
0.17223215103149414,118,LOCALLY_SOLVED,-3.282378953598611e-7,rwlav,100.0,rIVR,0.007735921920077882,0.02440783914559408,0.007684746277016208,0.002532193669721239,0.0016725389522966863,0.0013186771962405283,39.0,100.0
0.16913414001464844,118,LOCALLY_SOLVED,-3.0546121951446315e-7,rwlav,100.0,rIVR,0.010118070124116807,0.020363871685318502,0.010363533043852957,0.002677612761291821,0.0017604366697207617,0.0017271634991140171,36.0,100.0
0.1717700958251953,118,LOCALLY_SOLVED,-2.8019689920971663e-7,rwlav,100.0,rIVR,0.024863337337628688,0.022724683656895728,0.013236731364906107,0.003982756292394474,0.002379648978869244,0.0026100418714521674,33.0,100.0
0.2099759578704834,118,LOCALLY_SOLVED,-2.534295724484308e-7,rwlav,100.0,rIVR,0.0236900312488747,0.04021369166373867,0.007162379199297186,0.004231780034292554,0.0030468112030420957,0.001914025455505014,30.0,100.0
0.1905369758605957,118,LOCALLY_SOLVED,-2.28064476876558e-7,rwlav,100.0,rIVR,0.023677694733009735,0.040239793105937505,0.007213426652066701,0.0042117048440083885,0.0036644275443012634,0.0018276411463079463,27.0,100.0
0.15541291236877441,118,LOCALLY_SOLVED,-2.064677141400635e-7,rwlav,100.0,rIVR,0.023657388613664954,0.040226557539463914,0.007211170779249265,0.0041476518438666185,0.003430916084806992,0.0018427302129731932,24.0,100.0
0.20076799392700195,118,LOCALLY_SOLVED,-2.713249770142149e-7,rwlav,100.0,rIVR,0.022602947109599092,0.04034156607865613,0.006847433908077738,0.004002668403894714,0.0047084091160532185,0.001777254935338354,21.0,100.0
0.18024110794067383,118,LOCALLY_SOLVED,-1.5096171318931148e-7,rwlav,100.0,rIVR,0.052008145426358454,0.04116889084849118,0.019041889225883124,0.0139220792286704,0.009728806130106587,0.004224348892261988,18.0,100.0
0.17711901664733887,118,LOCALLY_SOLVED,-1.2850049420404154e-7,rwlav,100.0,rIVR,0.051998973109559476,0.04117082541612005,0.01904903246889833,0.013921509834688463,0.00975770659420918,0.004227436665763102,15.0,100.0
0.20239496231079102,118,LOCALLY_SOLVED,-1.4729035095653238e-7,rwlav,100.0,rIVR,0.05619975924046672,0.034730286779645625,0.02856122179245757,0.023016284499999796,0.015606477092990097,0.006117405066646175,12.0,100.0
0.21879982948303223,118,LOCALLY_SOLVED,-7.852212559261049e-8,rwlav,100.0,rIVR,0.05619373973189201,0.037285948183447326,0.031246222374934796,0.03352856426346776,0.020077676274276316,0.010738149416300694,9.0,100.0
0.2210690975189209,118,LOCALLY_SOLVED,-8.767372771994517e-8,rwlav,100.0,rIVR,0.046626995231967006,0.02403109509258694,0.017580648945337174,0.024199538187251627,0.014358666322231777,0.005697233078939078,6.0,100.0
