ntw,fdr,solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,linear_solver,tol,err_max,err_avg,seed
1,1,0.14668893814086914,118,OPTIMAL,119.70647663031444,wls,100.0,rIVR,mumps,1.0e-5,0.004994603811198983,0.0028455734978188553,1
1,2,0.045738935470581055,67,OPTIMAL,70.95623170581582,wls,100.0,rIVR,mumps,1.0e-5,0.004608704924595974,0.002819575977153112,1
1,3,0.07765817642211914,82,OPTIMAL,80.40381259363168,wls,100.0,rIVR,mumps,1.0e-5,0.0050462363833367885,0.0028089045491490636,1
1,4,0.28241515159606934,157,OPTIMAL,145.93541613083266,wls,100.0,rIVR,mumps,1.0e-5,0.004956478116054708,0.00282393114962217,1
2,1,0.8192040920257568,364,OPTIMAL,298.25501650556987,wls,100.0,rIVR,mumps,1.0e-5,0.0042846603552835205,0.0027994344293153874,1
2,2,0.4620170593261719,283,OPTIMAL,247.13184524692946,wls,100.0,rIVR,mumps,1.0e-5,0.00493144709441129,0.0027981840377890236,1
2,3,0.28003406524658203,232,OPTIMAL,196.23409679209692,wls,100.0,rIVR,mumps,1.0e-5,0.004244029648066139,0.002799391439188056,1
2,4,0.34775495529174805,247,OPTIMAL,195.04759778625902,wls,100.0,rIVR,mumps,1.0e-5,0.00491561964226972,0.002800893405090042,1
2,5,0.02430891990661621,53,OPTIMAL,59.22426036823956,wls,100.0,rIVR,mumps,1.0e-5,0.003948481883089716,0.002822898616600159,1
3,1,0.36440515518188477,191,OPTIMAL,166.41935805797286,wls,100.0,rIVR,mumps,1.0e-5,0.004161055020555526,0.0027988321765855693,1
3,2,0.20875287055969238,141,OPTIMAL,135.3279691058368,wls,100.0,rIVR,mumps,1.0e-5,0.0048407289751069005,0.002807122875708886,1
3,3,0.21771788597106934,208,OPTIMAL,188.66273176935695,wls,100.0,rIVR,mumps,1.0e-5,0.00630629370057445,0.002822274591845521,1
3,4,0.09058117866516113,79,OPTIMAL,82.01888272822238,wls,100.0,rIVR,mumps,1.0e-5,0.004933661000759537,0.0028215441041486533,1
3,5,0.027447938919067383,44,OPTIMAL,58.73797632395129,wls,100.0,rIVR,mumps,1.0e-5,0.005037260612486882,0.0028307500346440467,1
3,6,0.13105392456054688,103,OPTIMAL,124.76410482614949,wls,100.0,rIVR,mumps,1.0e-5,0.004248826872901512,0.0028631320633213182,1
4,1,0.03770780563354492,54,OPTIMAL,61.078491416301546,wls,100.0,rIVR,mumps,1.0e-5,0.0049199513938495976,0.0028498384253034404,1
4,2,0.02257704734802246,36,OPTIMAL,50.04577804039281,wls,100.0,rIVR,mumps,1.0e-5,0.00436177320643405,0.0028090665154128966,1
4,3,0.02764892578125,40,OPTIMAL,50.80855017482066,wls,100.0,rIVR,mumps,1.0e-5,0.004492075712724919,0.0028423233797499237,1
4,4,0.32358312606811523,180,OPTIMAL,159.14645064369992,wls,100.0,rIVR,mumps,1.0e-5,0.004605474708459845,0.0027987126502559646,1
4,5,0.035353899002075195,45,OPTIMAL,61.347403487891,wls,100.0,rIVR,mumps,1.0e-5,0.004131580038253091,0.0028510200862940046,1
4,6,0.05109691619873047,60,OPTIMAL,66.0208217735483,wls,100.0,rIVR,mumps,1.0e-5,0.004615553414148099,0.002828135543613022,1
5,1,0.003351926803588867,12,OPTIMAL,42.09304741660537,wls,100.0,rIVR,mumps,1.0e-5,0.004867827838900718,0.002633595910586755,1
5,2,0.024803876876831055,40,OPTIMAL,61.88459258688562,wls,100.0,rIVR,mumps,1.0e-5,0.006693255868568948,0.0029329900924346852,1
5,3,0.8663508892059326,317,OPTIMAL,258.7082501077032,wls,100.0,rIVR,mumps,1.0e-5,0.004899407289481017,0.0028012819827239813,1
5,4,0.04593801498413086,65,OPTIMAL,73.82271768693386,wls,100.0,rIVR,mumps,1.0e-5,0.005067232569423874,0.0028565391272614305,1
5,5,0.14065194129943848,104,OPTIMAL,105.70785262811415,wls,100.0,rIVR,mumps,1.0e-5,0.005011853127531607,0.0028305139118279714,1
5,6,0.021908998489379883,38,OPTIMAL,57.771686370265165,wls,100.0,rIVR,mumps,1.0e-5,0.004534748628838181,0.0029145404761439105,1
5,7,0.02885293960571289,48,OPTIMAL,62.15547305918641,wls,100.0,rIVR,mumps,1.0e-5,0.004281624802441986,0.0028265551187664356,1
5,8,0.08319592475891113,84,OPTIMAL,84.62257250246944,wls,100.0,rIVR,mumps,1.0e-5,0.004657284794271854,0.0027997676807131793,1
6,1,0.3278160095214844,201,OPTIMAL,208.29156508951866,wls,100.0,rIVR,mumps,1.0e-5,0.007292894746684486,0.00280493607742389,1
6,2,0.0896139144897461,89,OPTIMAL,124.17186945560708,wls,100.0,rIVR,mumps,1.0e-5,0.005509903471200062,0.0028456056078039658,1
7,1,0.16218805313110352,139,OPTIMAL,127.46644215231387,wls,100.0,rIVR,mumps,1.0e-5,0.0041348979363105,0.0028215872135028703,1
7,2,0.1318979263305664,121,OPTIMAL,117.40464827497954,wls,100.0,rIVR,mumps,1.0e-5,0.004254820105527912,0.0028183461885623188,1
7,3,0.08806109428405762,107,OPTIMAL,109.42949086427777,wls,100.0,rIVR,mumps,1.0e-5,0.0042638108971226885,0.002770928114124081,1
7,4,0.5934019088745117,358,OPTIMAL,336.85261881306286,wls,100.0,rIVR,mumps,1.0e-5,0.006228774593676434,0.0027889838869489454,1
7,5,0.14089393615722656,127,OPTIMAL,154.56193885954656,wls,100.0,rIVR,mumps,1.0e-5,0.007277435374106078,0.002854666201513529,1
7,6,0.01778411865234375,29,OPTIMAL,62.16921132460015,wls,100.0,rIVR,mumps,1.0e-5,0.003925147817315899,0.002827674546263881,1
7,7,0.02496790885925293,39,OPTIMAL,63.54429448687127,wls,100.0,rIVR,mumps,1.0e-5,0.005424104278126229,0.0028293793349819575,1
9,1,0.34763193130493164,172,OPTIMAL,160.86017737914625,wls,100.0,rIVR,mumps,1.0e-5,0.004835641237720512,0.002799693279259282,1
9,2,0.01557016372680664,25,OPTIMAL,55.82230884755601,wls,100.0,rIVR,mumps,1.0e-5,0.005175683126297459,0.002836362438098131,1
9,3,0.011870145797729492,24,OPTIMAL,53.92180501337703,wls,100.0,rIVR,mumps,1.0e-5,0.005175133557536293,0.0028735473701912767,1
9,4,0.011772871017456055,25,OPTIMAL,55.323605039475076,wls,100.0,rIVR,mumps,1.0e-5,0.005175439988822417,0.00283597059928383,1
9,5,0.6055750846862793,252,OPTIMAL,211.53708535446583,wls,100.0,rIVR,mumps,1.0e-5,0.00403101745690182,0.002784673544096742,1
9,6,0.015479803085327148,27,OPTIMAL,57.074416119397526,wls,100.0,rIVR,mumps,1.0e-5,0.005125451101040124,0.002889832698496529,1
10,1,0.0164339542388916,30,OPTIMAL,69.14209817145309,wls,100.0,rIVR,mumps,1.0e-5,0.005761233309763414,0.002941443741208907,1
10,2,0.00434112548828125,16,OPTIMAL,40.97656600774863,wls,100.0,rIVR,mumps,1.0e-5,0.0042239938372148345,0.002987838343882413,1
10,3,0.02258610725402832,46,OPTIMAL,42.169131185337385,wls,100.0,rIVR,mumps,1.0e-5,0.004798222341905634,0.002922284757489232,1
10,4,0.00855398178100586,23,OPTIMAL,37.71314614160175,wls,100.0,rIVR,mumps,1.0e-5,0.004014882456858215,0.002994817384290921,1
10,5,0.01047205924987793,24,OPTIMAL,42.82858058166871,wls,100.0,rIVR,mumps,1.0e-5,0.004895834923543729,0.0030012279680378595,1
10,6,0.0050580501556396484,19,OPTIMAL,35.47464427469979,wls,100.0,rIVR,mumps,1.0e-5,0.005209667815666452,0.003117754020729982,1
11,1,0.02285909652709961,42,OPTIMAL,69.38350532122368,wls,100.0,rIVR,mumps,1.0e-5,0.004940036628370947,0.002838057287408659,1
11,2,0.0027818679809570312,10,OPTIMAL,35.77420428048509,wls,100.0,rIVR,mumps,1.0e-5,0.004556022032003115,0.003221707149401624,1
11,3,0.035672903060913086,65,OPTIMAL,76.43422005982254,wls,100.0,rIVR,mumps,1.0e-5,0.004911578979390985,0.0028778159776589474,1
11,4,0.0886688232421875,114,OPTIMAL,115.23476914211756,wls,100.0,rIVR,mumps,1.0e-5,0.00496211179368844,0.0028603232990478226,1
11,5,0.15763401985168457,157,OPTIMAL,157.89955548763007,wls,100.0,rIVR,mumps,1.0e-5,0.0046434346970365414,0.002828940220440609,1
12,1,0.45792698860168457,247,OPTIMAL,257.66694797040157,wls,100.0,rIVR,mumps,1.0e-5,0.004412809548423047,0.002794742252057187,1
12,2,0.2239987850189209,167,OPTIMAL,152.66772284670625,wls,100.0,rIVR,mumps,1.0e-5,0.005216577009715007,0.002779226736636085,1
12,3,0.32312917709350586,153,OPTIMAL,233.62017444722505,wls,100.0,rIVR,mumps,1.0e-5,0.004852264765140113,0.0028193715727150804,1
13,1,0.07909703254699707,89,OPTIMAL,101.4045522920974,wls,100.0,rIVR,mumps,1.0e-5,0.004766811899009626,0.002906263581284932,1
13,2,0.06671595573425293,82,OPTIMAL,81.93455145499352,wls,100.0,rIVR,mumps,1.0e-5,0.004553533433213186,0.002820850129460254,1
13,3,0.002045869827270508,10,OPTIMAL,32.27393238015043,wls,100.0,rIVR,mumps,1.0e-5,0.004856694822133578,0.0037780123496662524,1
13,4,0.15642809867858887,182,OPTIMAL,295.52344472611327,wls,100.0,rIVR,mumps,1.0e-5,0.005832821550495915,0.002673581776762947,1
15,1,0.29422616958618164,167,OPTIMAL,137.12488133476927,wls,100.0,rIVR,mumps,1.0e-5,0.004371376591214338,0.0027930013101340996,1
15,2,0.3386199474334717,200,OPTIMAL,232.28853970409673,wls,100.0,rIVR,mumps,1.0e-5,0.005409367760266459,0.002881016503529561,1
15,3,1.73667311668396,306,OPTIMAL,279.1547422091789,wls,100.0,rIVR,mumps,1.0e-5,0.004984210458992999,0.0027837598468905306,1
15,4,0.6205899715423584,260,OPTIMAL,234.080992785077,wls,100.0,rIVR,mumps,1.0e-5,0.004041580980254977,0.0027942487985795706,1
15,5,0.032199859619140625,49,OPTIMAL,74.48922467295165,wls,100.0,rIVR,mumps,1.0e-5,0.005720254461546892,0.002969119656938805,1
15,6,0.16134190559387207,120,OPTIMAL,143.18360366778265,wls,100.0,rIVR,mumps,1.0e-5,0.005525998311899483,0.002809843140139675,1
15,7,0.09679102897644043,100,OPTIMAL,129.16873004876945,wls,100.0,rIVR,mumps,1.0e-5,0.004953944224914686,0.002797446570040704,1
16,1,0.06274580955505371,76,OPTIMAL,121.96105302537472,wls,100.0,rIVR,mumps,1.0e-5,0.011278771794425713,0.0029563687413445353,1
16,2,0.15198993682861328,150,OPTIMAL,179.68409510786816,wls,100.0,rIVR,mumps,1.0e-5,0.01903891922337242,0.0029400054753675503,1
16,3,0.1279129981994629,142,OPTIMAL,123.67838505585316,wls,100.0,rIVR,mumps,1.0e-5,0.004908235455085341,0.002803680846199829,1
16,4,0.11863398551940918,127,OPTIMAL,117.37183706126189,wls,100.0,rIVR,mumps,1.0e-5,0.004355481919132265,0.0028139452165434507,1
17,1,1.202631950378418,378,OPTIMAL,309.51383514909276,wls,100.0,rIVR,mumps,1.0e-5,0.005041762784321779,0.002780511516594877,1
17,2,0.006411075592041016,19,OPTIMAL,43.00076992697188,wls,100.0,rIVR,mumps,1.0e-5,0.004093150969287529,0.00289626665603095,1
17,3,0.1756880283355713,157,OPTIMAL,149.12601890524826,wls,100.0,rIVR,mumps,1.0e-5,0.004835267016546574,0.0028173385497539437,1
17,4,0.25354909896850586,215,OPTIMAL,191.58816084813074,wls,100.0,rIVR,mumps,1.0e-5,0.005531107000589008,0.0028137622452963445,1
17,5,0.8362090587615967,316,OPTIMAL,272.19380667388344,wls,100.0,rIVR,mumps,1.0e-5,0.003945726738866062,0.002788666570772818,1
17,6,0.6148879528045654,438,OPTIMAL,367.9434941356926,wls,100.0,rIVR,mumps,1.0e-5,0.004546551017781564,0.0027839311318469707,1
17,7,0.23528409004211426,221,OPTIMAL,205.33183690105935,wls,100.0,rIVR,mumps,1.0e-5,0.004265353550887863,0.002789183927945016,1
18,1,0.09247899055480957,106,OPTIMAL,112.49829573999796,wls,100.0,rIVR,mumps,1.0e-5,0.004897131287188605,0.0028070243739469936,1
18,2,0.030431032180786133,53,OPTIMAL,75.29625235187339,wls,100.0,rIVR,mumps,1.0e-5,0.004424492130399416,0.0028573929225680817,1
18,3,0.1120598316192627,110,OPTIMAL,102.93281435479177,wls,100.0,rIVR,mumps,1.0e-5,0.004146330008290233,0.0027793484450539057,1
18,4,0.04990506172180176,74,OPTIMAL,89.82312550848846,wls,100.0,rIVR,mumps,1.0e-5,0.005841320344779466,0.002882966275095411,1
18,5,0.06255888938903809,88,OPTIMAL,107.63318503208465,wls,100.0,rIVR,mumps,1.0e-5,0.005248715869884069,0.0028581568840274144,1
18,6,0.024657011032104492,46,OPTIMAL,68.80916646700328,wls,100.0,rIVR,mumps,1.0e-5,0.0057856348828608795,0.00290979216196011,1
18,7,0.04059100151062012,58,OPTIMAL,81.7521660004468,wls,100.0,rIVR,mumps,1.0e-5,0.007520083669693478,0.0029124613248767252,1
18,8,0.026836872100830078,48,OPTIMAL,77.26369416734056,wls,100.0,rIVR,mumps,1.0e-5,0.005258319180559634,0.002921871399279814,1
18,9,0.05498385429382324,98,OPTIMAL,117.26181975526588,wls,100.0,rIVR,mumps,1.0e-5,0.004477312866605354,0.002851833111128645,1
19,1,0.09465885162353516,111,OPTIMAL,101.01161695474802,wls,100.0,rIVR,mumps,1.0e-5,0.004468128750254818,0.0028130774929735506,1
19,2,0.24860405921936035,214,OPTIMAL,202.7031226093518,wls,100.0,rIVR,mumps,1.0e-5,0.004432116179052148,0.002792658939870227,1
19,3,0.20474815368652344,138,OPTIMAL,131.7509836702295,wls,100.0,rIVR,mumps,1.0e-5,0.004883750205757931,0.0028294775847556427,1
19,4,0.07404708862304688,111,OPTIMAL,111.19553519754383,wls,100.0,rIVR,mumps,1.0e-5,0.004714115179463185,0.0028211724164546813,1
19,5,0.1857590675354004,149,OPTIMAL,135.27022548841745,wls,100.0,rIVR,mumps,1.0e-5,0.004549316207257625,0.002824216853246341,1
20,1,0.015850067138671875,29,OPTIMAL,65.59378177782875,wls,100.0,rIVR,mumps,1.0e-5,0.005689631136698625,0.0028703493917436795,1
20,2,0.03490304946899414,56,OPTIMAL,72.49511752610749,wls,100.0,rIVR,mumps,1.0e-5,0.004224426908058243,0.0028719502356462545,1
20,3,0.0883028507232666,94,OPTIMAL,179.20134999859098,wls,100.0,rIVR,mumps,1.0e-5,0.007028188112961464,0.0029493137395586655,1
20,4,0.02118682861328125,32,OPTIMAL,68.6771296535429,wls,100.0,rIVR,mumps,1.0e-5,0.004919034890425555,0.002827959443571639,1
20,5,0.014172077178955078,26,OPTIMAL,63.52663358347903,wls,100.0,rIVR,mumps,1.0e-5,0.005961271491435882,0.0029057332298344065,1
21,1,0.0315852165222168,51,OPTIMAL,58.974127174859476,wls,100.0,rIVR,mumps,1.0e-5,0.004002728578252679,0.002801052227347924,1
21,2,0.025456905364990234,50,OPTIMAL,62.09076759242638,wls,100.0,rIVR,mumps,1.0e-5,0.003993163469924843,0.002827102424312901,1
21,3,0.1202700138092041,132,OPTIMAL,131.7341751168976,wls,100.0,rIVR,mumps,1.0e-5,0.004589161685318532,0.0027953493804393314,1
21,4,0.024026155471801758,42,OPTIMAL,55.753374477767046,wls,100.0,rIVR,mumps,1.0e-5,0.004041838980588075,0.002786808884502989,1
21,5,0.04151415824890137,62,OPTIMAL,68.95519249975841,wls,100.0,rIVR,mumps,1.0e-5,0.004027553281634955,0.002817887073622145,1
22,1,0.034555912017822266,60,OPTIMAL,81.6971225556043,wls,100.0,rIVR,mumps,1.0e-5,0.0049871353295058984,0.002874225918164048,1
22,2,0.011841058731079102,29,OPTIMAL,52.03153835981879,wls,100.0,rIVR,mumps,1.0e-5,0.004714648350753081,0.0029144167734414597,1
