ntw,fdr,solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,linear_solver,tol,err_max,err_avg,seed
1,1,1.6139380931854248,118,LOCALLY_SOLVED,93.22642400541238,wls,100.0,rACR,ma27,1.0e-5,0.00409100128708384,0.0032954365112691448,1
1,2,0.23328113555908203,67,LOCALLY_SOLVED,57.72336379208849,wls,100.0,rACR,ma27,1.0e-5,0.004090995819444165,0.0032954379920112887,1
1,3,0.3187417984008789,82,LOCALLY_SOLVED,69.53871694860545,wls,100.0,rACR,ma27,1.0e-5,0.004175588841820899,0.0033046788184862646,1
1,4,0.7040278911590576,157,LOCALLY_SOLVED,122.81287307281248,wls,100.0,rACR,ma27,1.0e-5,0.004091003660734227,0.0032954368975131746,1
2,1,1.3940889835357666,364,LOCALLY_SOLVED,270.7450972290846,wls,100.0,rACR,ma27,1.0e-5,0.004090996598522967,0.0032954363772269143,1
2,2,1.6500489711761475,283,LOCALLY_SOLVED,221.92393491582501,wls,100.0,rACR,ma27,1.0e-5,0.0040910700698817415,0.0032954351859076606,1
2,3,0.873370885848999,232,LOCALLY_SOLVED,177.54615270435517,wls,100.0,rACR,ma27,1.0e-5,0.004091023561231255,0.0032954360506775525,1
2,4,0.9427928924560547,247,LOCALLY_SOLVED,181.97927265735277,wls,100.0,rACR,ma27,1.0e-5,0.004091008570014987,0.003295435891582862,1
2,5,0.13188409805297852,53,LOCALLY_SOLVED,45.88667150124167,wls,100.0,rACR,ma27,1.0e-5,0.004090992012414807,0.0032954363684240488,1
3,1,0.6784939765930176,191,LOCALLY_SOLVED,150.91992002867906,wls,100.0,rACR,ma27,1.0e-5,0.0040909922972254265,0.0032954365628305293,1
3,2,0.6325409412384033,141,LOCALLY_SOLVED,112.45741988585912,wls,100.0,rACR,ma27,1.0e-5,0.0040909960786108535,0.003295436020867365,1
3,3,1.1102139949798584,208,LOCALLY_SOLVED,159.7938554982911,wls,100.0,rACR,ma27,1.0e-5,0.004091007353451914,0.0032954361915866074,1
3,4,0.29221296310424805,79,LOCALLY_SOLVED,68.07918859635049,wls,100.0,rACR,ma27,1.0e-5,0.004091000662025168,0.0032954370645996516,1
3,5,0.17595410346984863,44,LOCALLY_SOLVED,42.928467541935454,wls,100.0,rACR,ma27,1.0e-5,0.00409099340699548,0.0032954362535764763,1
3,6,0.39547014236450195,103,LOCALLY_SOLVED,84.35129032815911,wls,100.0,rACR,ma27,1.0e-5,0.004091000540678902,0.003295436307495644,1
4,1,0.23177695274353027,54,LOCALLY_SOLVED,47.36827867931051,wls,100.0,rACR,ma27,1.0e-5,0.004090996305043948,0.0032954364680160874,1
