ntw,fdr,solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,err_max_1,err_max_2,err_max_3,err_avg_1,err_avg_2,err_avg_3,pbase
18,6,0.0845479965209961,46,LOCALLY_SOLVED,0.07553182346279767,rwlav,1000.0,rIVR,0.0008958713505144988,0.0006823399103060845,0.0001353634273286719,0.000891067366751978,0.0006729641513690435,0.00012218827072887542,1.0
18,7,0.1123502254486084,58,LOCALLY_SOLVED,0.08804660748406848,rwlav,1000.0,rIVR,0.0004896790234738546,0.0006775764758006897,0.0003712653302816449,0.00047880620148161706,0.0006686904146681528,0.00036361947414505165,1.0
18,8,0.09388995170593262,48,LOCALLY_SOLVED,0.07136075366379363,rwlav,1000.0,rIVR,0.001092489302097377,0.0008920897798518901,0.00012769782451083067,0.0010781011995459333,0.0008691767100876662,0.00012061521458585356,1.0
18,9,0.19918012619018555,98,LOCALLY_SOLVED,0.14922832647525558,rwlav,1000.0,rIVR,0.0005182806174877097,0.000250728538361944,0.00025936561483264065,0.000504243597224461,0.00024013213236333066,0.000253158659870713,1.0
19,1,0.2531471252441406,111,LOCALLY_SOLVED,0.14305977928398217,rwlav,1000.0,rIVR,0.0005058292966184652,0.00026237832691999863,0.00027479936794594373,0.00048826881158977226,0.0002497511784939106,0.0002571445918434091,1.0
19,2,0.38027501106262207,214,LOCALLY_SOLVED,0.2971710300053001,rwlav,1000.0,rIVR,0.00029899758788176634,1.5066967897547912e-5,0.00020658309045029633,0.0002746637904713302,7.567290714026181e-6,0.00019302720217742416,1.0
19,3,0.32198286056518555,138,LOCALLY_SOLVED,0.1889127901223847,rwlav,1000.0,rIVR,0.00041744112358399477,5.014896619259801e-5,4.449803881745318e-5,0.00041161344401518765,1.279793610682569e-5,3.704262533515404e-5,1.0
19,4,0.2227039337158203,111,LOCALLY_SOLVED,0.15915654360611128,rwlav,1000.0,rIVR,0.0005965669965962705,0.0002477884273670572,0.0003671461192180647,0.0005918482215204215,0.00023948994211791435,0.0003604845315291053,1.0
19,5,0.26001691818237305,149,LOCALLY_SOLVED,0.20109994035330833,rwlav,1000.0,rIVR,0.0004840155383731837,0.00011146181136778566,0.0003000049504662261,0.0004629975752313883,0.0001015932707423798,0.0002586619685472861,1.0
20,1,0.0709230899810791,29,LOCALLY_SOLVED,0.08282059220319313,rwlav,1000.0,rIVR,0.0004979954447184021,0.00034463348980506847,0.0003474142146275838,0.0004972379014152117,0.0003429842479760824,0.00034558112948444327,1.0
