ntw,fdr,solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,err_max_1,err_max_2,err_max_3,err_avg_1,err_avg_2,err_avg_3,pbase
13,4,0.08065390586853027,182,OPTIMAL,12.257592852795518,rwlav,1000.0,LD3F,0.004413705088475384,0.009276523421742011,0.004413705088475384,0.0004543616406277946,0.0038805437011672377,0.0002691465914794146,1.0
15,1,0.08663010597229004,167,OPTIMAL,0.7275872803161942,rwlav,1000.0,LD3F,0.0002834803763225313,0.00028606346023907214,0.00047572390252592633,0.000175431964090161,0.00015461449024060296,0.0004102892384570111,1.0
15,2,0.10132789611816406,200,OPTIMAL,0.9451808819456378,rwlav,1000.0,LD3F,0.0002729659939879614,0.00027574878167979655,0.00033896781653974806,0.00014619720148898897,0.00020235458605447288,0.0002549086845471177,1.0
15,3,0.226715087890625,306,OPTIMAL,2.3881027408721636,rwlav,1000.0,LD3F,0.00046177975782546454,0.0005034561926748893,0.0006168705260876095,0.00010461005508712176,0.0001402620021909935,0.0001768360958357933,1.0
15,4,0.16282200813293457,260,OPTIMAL,1.5457006294777802,rwlav,1000.0,LD3F,0.000604849102854077,0.00039840414569347615,0.0007052012942494468,0.00023012851080408318,0.0001864049601380561,0.00023455324690758813,1.0
15,5,0.016540050506591797,49,OPTIMAL,0.1644775333883552,rwlav,1000.0,LD3F,0.00011858244939277895,0.0001196454567353733,0.0001625429872110784,6.802932967117478e-5,0.00010697851965873235,0.00013318172191090444,1.0
15,6,0.05164790153503418,120,OPTIMAL,0.5431013046700299,rwlav,1000.0,LD3F,0.00029392743012079947,0.0003296877888028238,0.00040224459004734037,0.000206616594878839,0.0002687209947474141,0.0003698081988764368,1.0
15,7,0.03560304641723633,100,OPTIMAL,0.39438928640270965,rwlav,1000.0,LD3F,0.00028907337628680807,0.00028166967901133155,0.0003386837441889945,0.0002194832211943032,0.0002575527555383372,0.0002735272664790811,1.0
16,1,0.027517080307006836,76,OPTIMAL,0.2630724989074128,rwlav,1000.0,LD3F,7.413533602651512e-5,5.4521771955862164e-5,0.00011757863373085264,2.7313221214505346e-5,2.319044795388785e-5,8.588566315881048e-5,1.0
16,2,0.05023193359375,150,OPTIMAL,0.7074665057152061,rwlav,1000.0,LD3F,0.0004772422874581572,0.0006219942804626122,0.0005930629055324044,0.00031879642408686533,0.00022000445999362277,0.00041702980048479316,1.0
16,3,0.056175947189331055,142,OPTIMAL,0.641612210995781,rwlav,1000.0,LD3F,0.00031042377472045857,0.000349792008189187,0.0005502738674836305,0.0001489847250109049,0.00023000861293274042,0.0004365337673555073,1.0
16,4,0.05390596389770508,127,OPTIMAL,0.5660428109808098,rwlav,1000.0,LD3F,0.0005037577359874312,0.00010626818523729042,0.0005197627756945433,0.00020425277673758732,5.437743297936936e-5,0.00041381767096897377,1.0
17,1,0.23059391975402832,378,OPTIMAL,2.761692196899136,rwlav,1000.0,LD3F,0.0011245508427339956,0.0006136755934802451,0.000734601943643387,0.00023781943928227202,0.0002153480158099095,0.00014729721776866766,1.0
17,2,0.0037920475006103516,19,OPTIMAL,0.05931866946914669,rwlav,1000.0,LD3F,0.0001289998820115379,0.00012627068246451323,0.00013236011989059548,0.00012676903009831592,0.0001247365939644386,0.00012740023155281174,1.0
17,3,0.051215171813964844,157,OPTIMAL,0.9145235044886071,rwlav,1000.0,LD3F,0.00043612183147123673,0.0004117472072924233,0.0005840514263895091,0.00025251374015876463,0.00019972634056014294,0.0004677647943813813,1.0
17,4,0.07401800155639648,215,OPTIMAL,1.2142657835371296,rwlav,1000.0,LD3F,0.0005273450125613532,0.00032860672620427245,0.0005893794656821605,0.00013786261242331358,0.00011044518677522794,0.0003754427887436221,1.0
17,5,0.2080678939819336,316,OPTIMAL,1.7511768685009825,rwlav,1000.0,LD3F,0.0004971504025836904,0.0004481831248182022,0.00038452159191249,0.00019130493848960715,0.00018598373486028512,0.00020636431438969468,1.0
17,6,0.292402982711792,438,OPTIMAL,2.5589629327026304,rwlav,1000.0,LD3F,0.00044260851209254604,0.0007336224418443837,0.000544572286963918,0.0002208374394267138,0.000149817676360159,0.0001810038589656188,1.0
17,7,0.08678603172302246,221,OPTIMAL,1.9191477728148694,rwlav,1000.0,LD3F,0.00027100026326420945,0.00046899352772089564,0.0006420131059374778,0.00012606494789082129,0.00018301710934106913,0.0003095285427669039,1.0
18,1,0.0317690372467041,106,OPTIMAL,0.4598600792403108,rwlav,1000.0,LD3F,0.00020174163436093018,0.0002032080493772348,0.000295707641947196,0.00013739405720034122,0.0001727553985879376,0.0002746377533075086,1.0
18,2,0.014657974243164062,53,OPTIMAL,0.14427832932783252,rwlav,1000.0,LD3F,0.00012919771389574564,0.00012866929472243882,0.00014562728242295542,0.00012391874991335428,0.00011134077276169177,0.00014180565380337003,1.0
18,3,0.0353240966796875,110,OPTIMAL,0.5111913767707271,rwlav,1000.0,LD3F,0.00016544763970949283,0.000336300809506751,0.00046218265743736,3.75463945184123e-5,0.00010473395820436766,0.0004061438688959009,1.0
18,4,0.01887798309326172,74,OPTIMAL,0.23398362108687243,rwlav,1000.0,LD3F,4.4058849197226024e-5,0.00012636013533029455,1.2167303392485174e-5,2.7146616860434017e-5,5.1365354480858993e-5,8.332861167095376e-6,1.0
18,5,0.02361321449279785,88,OPTIMAL,0.2897383508285352,rwlav,1000.0,LD3F,0.00013517073556301717,0.00013568616657932964,0.0002057728416335891,0.00012023561400745735,0.00010856105187999973,0.00017842813074249832,1.0
18,6,0.010426044464111328,46,OPTIMAL,0.15158800423204324,rwlav,1000.0,LD3F,3.4901674837328756e-5,3.547241814105817e-5,7.085760097957916e-5,1.7486931688792673e-5,2.0916499674633844e-5,6.282793412247462e-5,1.0
18,7,0.014940023422241211,58,OPTIMAL,0.1924817303849703,rwlav,1000.0,LD3F,0.00014295201714120687,0.00014347480022292025,0.00020741828512571558,0.00010570597845566707,0.00012397524465458426,0.0001866417699729808,1.0
18,8,0.010685920715332031,48,OPTIMAL,0.15326205347540428,rwlav,1000.0,LD3F,5.190369306551368e-5,2.47007880855854e-5,2.2721913336853916e-5,3.338286027474111e-5,1.4597847070139022e-5,1.1404393967418455e-5,1.0
18,9,0.03882789611816406,98,OPTIMAL,0.4380134127606035,rwlav,1000.0,LD3F,0.00022088336431913547,0.000223138013579538,0.0004637364957416068,0.00010512394613345564,0.00014752931266846594,0.0003949025316066915,1.0
19,1,0.03915596008300781,111,OPTIMAL,0.42722779782905124,rwlav,1000.0,LD3F,0.00017222179099452006,0.0001864561585143143,0.00037976430239927694,6.656614533979139e-5,0.00015533568534065878,0.0003252346812495653,1.0
